PATENTE,MONTO_PAGADO,TIPO_PAGO,FECHA_PAGO,MODULO_ATENCION,CODIGO_SII
JFXK87,16804,2,2024-09-18,1,SU1320051
JHKP25,16804,2,2024-09-18,1,SU1060033
JHKW12,16804,2,2024-09-18,1,SU1110051
JHKZ17,16804,2,2024-09-18,1,HB1600040
JLTW40,16804,2,2024-09-18,1,HB1600040
JLTY70,36089,3,2024-09-18,1,VN1600020
JLVD78,41695,3,2024-09-18,1,VN1320061
JLVD78,36089,3,2024-09-18,1,VN1320061
JTSW96,16804,2,2024-09-18,1,HB1600040
JWXC82,16804,2,2024-09-18,1,VN1600020
JYSW97,16804,2,2024-09-18,1,SU1320063
KJVJ77,16804,2,2024-09-18,1,SD1600168
KSYK70,19628,2,2024-09-18,1,HB1600040
KSYK70,36089,3,2024-09-18,1,HB1600040
KYDB78,36089,3,2024-09-18,1,HB1060021
KYVJ71,16804,2,2024-09-18,1,SU1110063
KZLX62,71266,2,2024-09-18,1,VN2250010
LJWS65,54329,2,2024-09-18,1,CT1600120
LPVV40,36089,3,2024-09-18,1,SU1110051
LPVV70,36089,3,2024-09-18,1,SU1320075
LSWJ30,36089,3,2024-09-18,1,HB1060024
LSXF37,47128,3,2024-09-18,1,SU1110057
LSXF37,41695,3,2024-09-18,1,SU1110057
LSXF37,36089,3,2024-09-18,1,SU1110057
LVSJ51,86571,2,2024-09-18,1,SD640030
LVSL78,16804,2,2024-09-18,1,SU640015
LXRF81,42662,2,2024-09-18,1,SU2290328
LYKV39,36089,3,2024-09-18,1,HB1060026
PBRX60,68896,2,2024-09-18,1,SU1210063
PBSV11,16804,2,2024-09-18,1,HB1060024
PBSZ52,22241,2,2024-09-18,1,SD1600194
PBTG54,16804,2,2024-09-18,1,HB1760056
PFRC59,16804,2,2024-09-18,1,HB1060024
PFRC84,16804,2,2024-09-18,1,HB1060024
PJVB89,41695,3,2024-09-18,1,HB1060024
PJVB89,36089,3,2024-09-18,1,HB1060024
RCGZ40,16804,2,2024-09-18,1,HB1060024
RFDD67,16804,2,2024-09-18,1,VN1110127
RFHK67,44714,2,2024-09-18,1,SU1320145
RFRJ28,16804,2,2024-09-18,1,SU1320091
RFRT20,33835,2,2024-09-18,1,SU1320135
RGSV10,17512,2,2024-09-18,1,SU1110094
RGVR60,33835,2,2024-09-18,1,SU1320135
RHKW58,36089,3,2024-09-18,1,HB1060026
RJFR84,36089,3,2024-09-18,1,HB1060025
RKBH72,16804,2,2024-09-18,1,SU1110063
RKLT40,36089,3,2024-09-18,1,SU1210021
RLPC64,122741,3,2024-09-18,1,SD790124
RPHD41,16804,2,2024-09-18,1,HB1060022
RSXC99,36089,3,2024-09-18,1,CT1110056
RSXG72,21462,2,2024-09-18,1,HB1060029
RZRC90,21486,2,2024-09-18,1,SU2250059
RZRF70,36089,3,2024-09-18,1,HB1600040
SBRW65,39105,2,2024-09-18,1,SU1620093
SCYX60,16804,2,2024-09-18,1,HB1060026
SDZK11,16804,2,2024-09-18,1,HB1060024
SDZP97,26856,2,2024-09-18,1,SU2250072
SLBB44,116232,2,2024-09-18,1,CT1600131
SLBC57,63765,2,2024-09-18,1,SU1210065
SSTJ91,97095,3,2024-09-18,1,SU470048
SWFV41,79247,2,2024-09-18,1,SU990045
SWFV89,16804,2,2024-09-18,1,HB1060024
SWFY97,41142,2,2024-09-18,1,SU1110131
SWFZ80,270275,3,2024-09-18,1,SU1130018
SXVK87,1725118,2,2024-09-18,1,SD1920169
SYKL32,26932,2,2024-09-18,1,SD1840216
TC3604,16804,2,2024-09-18,1,VN1760005
TDHG57,40570,3,2024-09-18,1,VN790068
TGSW39,13743,3,2024-09-18,1,HB1760047
TGSY61,22317,2,2024-09-18,1,HB1600058
YD4147,36089,3,2024-09-18,1,SU590009
BA9518,16804,2,2024-09-19,1,HB2430001
CKLD17,32984,1,2024-09-19,1,
CPKJ71,16804,2,2024-09-19,1,HB590024
CSWW82,16804,2,2024-09-19,1,CT2350021
CVCB21,36089,3,2024-09-19,1,SU790030
DBZX44,36089,3,2024-09-19,1,SD500249
DDYL64,16804,2,2024-09-19,1,HB2350009
DKHW22,16804,2,2024-09-19,1,VN1320042
DRVL35,16804,2,2024-09-19,1,VN1660032
DVDV88,41695,3,2024-09-19,1,SU1320033
DVDV88,36089,3,2024-09-19,1,SU1320033
DZKV17,98951,3,2024-09-19,1,
FPPJ11,16804,2,2024-09-19,1,SU1660004
GDCX49,32984,1,2024-09-19,1,
GFFY42,16804,2,2024-09-19,1,SD2350129
GVSH75,16804,2,2024-09-19,1,HB1060020
HFWR99,36089,3,2024-09-19,1,CT500160
HJDV23,36089,3,2024-09-19,1,VN640025
HPYH41,16804,2,2024-09-19,1,HB500118
HSHV60,16804,2,2024-09-19,1,SU1110048
HSHW62,43142,3,2024-09-19,1,VN500028
HSZL88,16804,2,2024-09-19,1,SU1320094
HVTY39,16804,2,2024-09-19,1,HB1060020
JDGK56,66254,2,2024-09-19,1,SD640030
JFLF90,16804,2,2024-09-19,1,HB40012
JFXJ90,16804,2,2024-09-19,1,VN1600020
JFXP58,16804,2,2024-09-19,1,HB1760021
JG1823,98951,3,2024-09-19,1,
JLTZ20,16804,2,2024-09-19,1,HB1060021
JSVJ93,36089,3,2024-09-19,1,SD790127
JXTT65,36089,3,2024-09-19,1,SD1320095
JYTB60,36089,3,2024-09-19,1,SU1600027
JYTJ18,16804,2,2024-09-19,1,SU1110050
KCSF20,17288,2,2024-09-19,1,SU1110100
KCSL39,16804,2,2024-09-19,1,HB1060021
KJTY80,16804,2,2024-09-19,1,VN1320097
KPJB18,16804,2,2024-09-19,1,SD1760243
KSYL70,16804,2,2024-09-19,1,SD1600177
LBFD38,16804,2,2024-09-19,1,SU1110052
LHLC36,16804,2,2024-09-19,1,SU1110063
LKYH71,16804,2,2024-09-19,1,SU1110069
LPVV77,36089,3,2024-09-19,1,CT1660052
LPVY78,39203,3,2024-09-19,1,VN1760022
LSWV77,16804,2,2024-09-19,1,HB1060024
LVJK83,118693,2,2024-09-19,1,CT2350165
LVSJ28,40315,2,2024-09-19,1,SU500150
PBSB85,16804,2,2024-09-19,1,HB320010
PBST23,16804,2,2024-09-19,1,HB1600039
PFRD48,31610,2,2024-09-19,1,SU1110183
PJTX48,16804,2,2024-09-19,1,SU1660018
PKKW20,18488,2,2024-09-19,1,VN1320104
PKKX19,16804,2,2024-09-19,1,VN500033
PSSB52,16804,2,2024-09-19,1,HB1060026
PTRY58,16804,2,2024-09-19,1,SU1110052
PXVT47,31202,2,2024-09-19,1,SD1600233
PXVW35,16804,2,2024-09-19,1,VN500032
PZWX70,16804,2,2024-09-19,1,SU1110064
PZWY61,139769,2,2024-09-19,1,SD500299
RBKL47,34640,2,2024-09-19,1,SU500115
RBZW38,18902,2,2024-09-19,1,VN1320099
RCGX91,74298,2,2024-09-19,1,VN790066
RCXZ58,44986,3,2024-09-19,1,SU1320119
RFDK41,16804,2,2024-09-19,1,VN1660038
RFHL17,49254,2,2024-09-19,1,SU790065
RFRG39,16804,2,2024-09-19,1,SU1760208
RGSW70,98951,3,2024-09-19,1,
RJSP40,36089,3,2024-09-19,1,HB500060
RKSZ74,16804,2,2024-09-19,1,SU1760208
RLGP75,36907,2,2024-09-19,1,SU1170081
RLPF90,57886,2,2024-09-19,1,VN1110203
RPRR83,16804,2,2024-09-19,1,VN1110143
RPRS52,16804,2,2024-09-19,1,SU1110089
RRCD40,46043,2,2024-09-19,1,SU500168
RRCF82,16804,2,2024-09-19,1,HB1060021
RSXC93,36089,3,2024-09-19,1,HB1060024
RTRV31,28435,2,2024-09-19,1,SU1320119
RVJL15,36454,3,2024-09-19,1,CT1320050
RXXP77,215155,2,2024-09-19,1,SU500136
RZRC50,16804,2,2024-09-19,1,SU1760208
RZRC68,23848,2,2024-09-19,1,VN1110131
SDLF60,54673,3,2024-09-19,1,HB1110138
SKDZ78,62697,2,2024-09-19,1,CT790179
SKFC25,18690,2,2024-09-19,1,SU1320119
SVSP41,35760,2,2024-09-19,1,SU1210074
SWFY32,20948,2,2024-09-19,1,SU1320119
SWZT68,16804,2,2024-09-19,1,CT1320051
TBLW90,17541,2,2024-09-19,1,
TBPD33,36255,2,2024-09-19,1,
TBPG12,16988,2,2024-09-19,1,
TBVB28,117197,2,2024-09-19,1,SU1110268
TCRW51,19631,2,2024-09-19,1,
TDGL62,19606,2,2024-09-19,1,SD1600178
TDGV89,19494,2,2024-09-19,1,SU2270223
TDHZ44,16988,2,2024-09-19,1,
TGTC56,192334,3,2024-09-19,1,SD500299
TLKF83,18738,3,2024-09-19,1,SU1320134
WL6036,16804,2,2024-09-19,1,SD1060033
BDJC11,16804,2,2024-09-20,1,HB2350004
BPCC30,65967,3,2024-09-20,1,
CYSX65,16804,2,2024-09-20,1,CT1110003
DCK093,16804,2,2024-09-20,1,MT1060097
DHSB57,36089,3,2024-09-20,1,HB2290105
DJHG37,16804,2,2024-09-20,1,SU1320043
DLJC66,19628,2,2024-09-20,1,SD1110086
DLJC66,36089,3,2024-09-20,1,SD1110086
DPWW14,16804,2,2024-09-20,1,VN1110075
FBZH19,18547,2,2024-09-20,1,VN1840002
FHPD92,36089,3,2024-09-20,1,SD130061
FRJR11,16804,2,2024-09-20,1,SD1600127
GLKZ37,16804,2,2024-09-20,1,SU1760140
GZZH31,98951,3,2024-09-20,1,
HBCS46,16804,2,2024-09-20,1,SU500063
HTBC48,16804,2,2024-09-20,1,SD1600173
HVVC94,36089,3,2024-09-20,1,HB2350013
HVVD13,16804,2,2024-09-20,1,SU2290024
HXDH58,98951,3,2024-09-20,1,
JC1305,49476,1,2024-09-20,1,
JD5719,98951,3,2024-09-20,1,
JFLC23,16804,2,2024-09-20,1,VN1600020
JH5182,98951,3,2024-09-20,1,
JKXZ38,16804,2,2024-09-20,1,SU1110063
JN5873,98951,3,2024-09-20,1,
JVPL50,78801,2,2024-09-20,1,CT1760325
JWBF90,16804,2,2024-09-20,1,SU1110052
JYTJ73,98951,3,2024-09-20,1,
KGJV57,16804,2,2024-09-20,1,HB1600040
KGWS39,16804,2,2024-09-20,1,HB1600056
KPHW31,16804,2,2024-09-20,1,HB1760032
KPHX50,36089,3,2024-09-20,1,SD1060087
KRSG75,16804,2,2024-09-20,1,HB1060020
KXGS30,31601,2,2024-09-20,1,SD1110278
KYDB58,16804,2,2024-09-20,1,HB2290080
KYDF41,36089,3,2024-09-20,1,SU1060042
KYDL13,18488,2,2024-09-20,1,VN1320104
LBFF75,37868,2,2024-09-20,1,SU1110177
LGXC41,16804,2,2024-09-20,1,HB1060024
LHLC69,98951,3,2024-09-20,1,
LJWV38,82619,2,2024-09-20,1,SU1600082
LPWB96,36089,3,2024-09-20,1,CT1320051
LRTT83,16804,2,2024-09-20,1,SU1320063
LSWW79,16804,2,2024-09-20,1,VN770002
LYKS26,18034,2,2024-09-20,1,SU500103
LYKS34,16804,2,2024-09-20,1,SU1110052
LYPP56,16804,2,2024-09-20,1,SU1320076
PBRZ94,16804,2,2024-09-20,1,HB1060024
PPJW72,113290,2,2024-09-20,1,SD640030
PPZW31,46826,2,2024-09-20,1,SU1110177
PPZW35,38585,2,2024-09-20,1,SU1210054
PSDZ70,37354,2,2024-09-20,1,SU1110132
PSYL17,109286,3,2024-09-20,1,CT1110070
PTCG34,16804,2,2024-09-20,1,HB1060024
PYGL30,16804,2,2024-09-20,1,SU1110063
PYTT97,44499,2,2024-09-20,1,SU1110157
RCGW48,115580,2,2024-09-20,1,VN1110203
RCXV60,18707,2,2024-09-20,1,SU500075
RDVD29,17512,2,2024-09-20,1,SU1110094
RHLB81,16804,2,2024-09-20,1,HB1060026
RRBF62,36089,3,2024-09-20,1,VN500032
RTRT64,17250,2,2024-09-20,1,SU1210038
RXCD15,53352,2,2024-09-20,1,SU1210083
SCYZ23,20439,2,2024-09-20,1,SU1110107
SCZB18,16804,2,2024-09-20,1,HB1600040
SLBC99,52365,2,2024-09-20,1,SU470059
SLBD15,16804,2,2024-09-20,1,HB1060024
SPDW35,113290,2,2024-09-20,1,SD640030
SSGR29,16804,2,2024-09-20,1,HB1760056
SSGR40,34068,2,2024-09-20,1,VN1320103
SYPF58,16804,2,2024-09-20,1,HB2290119
TDJD48,18312,2,2024-09-20,1,SD2290043
TGTF95,39249,3,2024-09-20,1,SU1320166
VL4318,16804,2,2024-09-20,1,SU1660002
XS9800,98951,3,2024-09-20,1,
BFHH66,32984,3,2024-09-21,1,
BPCW54,16804,2,2024-09-21,1,SU1060009
BRGZ17,16804,2,2024-09-21,1,SD2290013
FHPR47,16804,2,2024-09-21,1,HB500115
GGFD56,36089,3,2024-09-21,1,HB1600014
GVRJ36,16804,2,2024-09-21,1,CT790135
GZZH42,16804,2,2024-09-21,1,SD1060084
JBGL28,98951,1,2024-09-21,1,
JFLD97,16804,2,2024-09-21,1,HB1060021
JFZX78,36609,2,2024-09-21,1,SU1540025
JHLB62,16804,2,2024-09-21,1,HB2350013
JPHY28,55788,2,2024-09-21,1,SU1110160
JPXK76,16804,2,2024-09-21,1,HB2290096
JTTD17,36089,3,2024-09-21,1,VN1660017
JVHG15,16804,2,2024-09-21,1,SD1600145
JVHJ13,16804,2,2024-09-21,1,SD790125
JYSY96,16804,2,2024-09-21,1,SU1110067
JYTC18,16804,2,2024-09-21,1,HB1060021
JYTG86,16804,2,2024-09-21,1,HB1060025
KGKC98,16804,2,2024-09-21,1,HB1620004
KGYJ93,32984,3,2024-09-21,1,
KHVT37,65967,3,2024-09-21,1,
KJTZ20,16804,2,2024-09-21,1,SU320001
KJVG99,19628,2,2024-09-21,1,HB1600053
KJVG99,36089,3,2024-09-21,1,HB1600053
KSYW89,17288,2,2024-09-21,1,SU1110100
KSYY99,16804,2,2024-09-21,1,HB2350030
KTBR22,197901,3,2024-09-21,1,
KWVZ27,34668,2,2024-09-21,1,SU500098
LFXC55,16804,2,2024-09-21,1,HB1060024
LYKF31,16804,2,2024-09-21,1,SD1600184
LYKG88,16804,2,2024-09-21,1,HB2350025
PBSB67,34584,2,2024-09-21,1,SU1110200
PTCF56,16804,2,2024-09-21,1,SU1760208
PTGX14,16804,2,2024-09-21,1,SD1600184
PXVV66,16804,2,2024-09-21,1,SD2440072
PYTR39,16804,2,2024-09-21,1,HB1760056
PZGS61,16804,2,2024-09-21,1,HB1110068
RBZP40,19187,2,2024-09-21,1,HB1600063
RBZT97,18902,2,2024-09-21,1,VN1320099
RCYC62,16804,2,2024-09-21,1,HB1600040
RFRT60,16804,2,2024-09-21,1,HB1060024
RJSP38,105775,3,2024-09-21,1,SU790065
RKSX15,16804,2,2024-09-21,1,SD1600184
RVJK21,16804,2,2024-09-21,1,SU1110052
RXBZ82,16804,2,2024-09-21,1,SU1320100
RYKB90,16804,2,2024-09-21,1,HB1060024
RYKD77,36089,3,2024-09-21,1,VN1660038
RYVY30,98951,3,2024-09-21,1,
RYVY31,98951,3,2024-09-21,1,
SKFB48,227488,3,2024-09-21,1,SU2350158
SLXR48,98951,3,2024-09-21,1,
SPDS42,16804,2,2024-09-21,1,SD1600184
SPVD98,16804,2,2024-09-21,1,SU1320091
SWZY64,95744,2,2024-09-21,1,SU1210063
SXJG16,16804,2,2024-09-21,1,HB2290118
SXJG67,33530,3,2024-09-21,1,HB1060024
SYPD55,16804,2,2024-09-21,1,SD1600177
SZ6069,16804,2,2024-09-21,1,SU2290014
SZKH64,16804,2,2024-09-21,1,HB1600058
TDFD85,33835,2,2024-09-21,1,SU1320135
TGTB34,16953,3,2024-09-21,1,SU1110097
VL3609,16804,2,2024-09-21,1,VN1660004
WL6148,16804,2,2024-09-21,1,HB2350011
BSCY95,16804,2,2024-09-22,1,HB1110064
CHRJ97,16804,2,2024-09-22,1,CT2350117
CKSS84,16804,2,2024-09-22,1,SD2350126
DCJZ57,16804,2,2024-09-22,1,VN510026
DLDF43,16804,2,2024-09-22,1,SD320108
DZKV47,98951,3,2024-09-22,1,
FDKZ62,32984,1,2024-09-22,1,
FWCW47,16804,2,2024-09-22,1,HB1600015
FZLH26,197901,3,2024-09-22,1,
GCLK35,69711,3,2024-09-22,1,
GGFF68,36089,3,2024-09-22,1,VN1110075
GLKR79,197901,3,2024-09-22,1,
GRJS30,98951,3,2024-09-22,1,
GSHW35,36089,3,2024-09-22,1,VN1110077
GXZZ69,19435,2,2024-09-22,1,SU1110143
GZZS99,16804,2,2024-09-22,1,SU1110057
HBXS52,22070,2,2024-09-22,1,SD1110254
HVTT87,16804,2,2024-09-22,1,SU1060032
JDGP24,16804,2,2024-09-22,1,VN1110085
JF1191,98951,3,2024-09-22,1,
JHKY38,16804,2,2024-09-22,1,SU2250034
JK2208,98951,3,2024-09-22,1,
JK9844,98951,3,2024-09-22,1,
JN1717,98951,3,2024-09-22,1,
JN3022,98951,3,2024-09-22,1,
JSVS69,36089,3,2024-09-22,1,SU180010
JWBJ17,16804,2,2024-09-22,1,SU1320044
JYTD26,16804,2,2024-09-22,1,SU1110057
KCSH19,16804,2,2024-09-22,1,SU1600031
KCSL21,42547,2,2024-09-22,1,SU1110091
KGJZ46,18067,2,2024-09-22,1,SU1210040
KGWP62,16804,2,2024-09-22,1,SD1600129
KYVD73,98951,3,2024-09-22,1,
LBFB96,16804,2,2024-09-22,1,SU1060040
LDTK64,16804,2,2024-09-22,1,SD1600177
LDTR47,16804,2,2024-09-22,1,HB1060021
LFXD89,197901,3,2024-09-22,1,
LKYS11,16804,2,2024-09-22,1,HB1060024
LRTT64,43682,2,2024-09-22,1,SU1210064
LSWS38,16804,2,2024-09-22,1,SU1760189
PBSC54,16804,2,2024-09-22,1,HB1600039
PDKV76,37053,2,2024-09-22,1,SU1970105
PJTW14,16804,2,2024-09-22,1,HB1060024
RFRW90,37807,2,2024-09-22,1,SU500119
RGSV57,17512,2,2024-09-22,1,SU1110094
RGVR13,98951,3,2024-09-22,1,
RHXP80,20312,2,2024-09-22,1,VN1110168
RLPG63,39986,2,2024-09-22,1,SD1110348
RRBF60,16804,2,2024-09-22,1,CT1110047
RRBY57,16804,2,2024-09-22,1,HB1600040
RSXF92,54852,2,2024-09-22,1,SU1210063
RVFT68,16804,2,2024-09-22,1,HB1060024
RVXT50,65967,3,2024-09-22,1,
RXBZ25,36907,2,2024-09-22,1,SU1170081
RZRD21,16804,2,2024-09-22,1,SU1110102
SDZL37,41695,3,2024-09-22,1,SD1600184
SDZL37,36089,3,2024-09-22,1,SD1600184
SSTK84,16804,2,2024-09-22,1,SD1320109
SVSS64,16804,2,2024-09-22,1,HB1060026
SWZX99,16804,2,2024-09-22,1,SD1660072
SYKK72,197901,3,2024-09-22,1,
TGTL44,10995,3,2024-09-22,1,HB1060024
ABD876,36089,3,2024-09-23,1,
ABD974,13743,3,2024-09-23,1,
BDLF32,98951,3,2024-09-23,1,
BGZK82,98949,3,2024-09-23,2,
BLJY42,16804,2,2024-09-23,1,CO500010
BPBD43,16804,2,2024-09-23,1,VN1110126
BPCZ49,53430,3,2024-09-23,1,HB1110019
BPCZ49,47128,3,2024-09-23,1,HB1110019
BPCZ49,41695,3,2024-09-23,1,HB1110019
BPCZ49,36089,3,2024-09-23,1,HB1110019
BRGX93,36089,3,2024-09-23,1,VN1660019
BTKB66,98951,3,2024-09-23,1,
CGSY29,47125,3,2024-09-23,2,HB2350014
CGSY29,41695,3,2024-09-23,2,HB2350014
CHYG27,36089,3,2024-09-23,1,HB1060023
CKST10,98951,3,2024-09-23,1,
CLLJ42,36089,3,2024-09-23,2,SD1060065
CSPJ84,98951,3,2024-09-23,1,
CVBP76,16804,2,2024-09-23,1,SU2270134
CVBX68,98951,3,2024-09-23,1,
CXYP64,131934,3,2024-09-23,1,
CYPS48,16804,2,2024-09-23,1,CT910023
DCPH47,197901,3,2024-09-23,1,
DCPJ43,16804,2,2024-09-23,1,VN1660013
DDYP65,36089,3,2024-09-23,1,VN1320062
DSZF50,36089,3,2024-09-23,1,CT1110036
DTPJ25,16804,2,2024-09-23,2,SD1600078
DVXX76,16800,2,2024-09-23,2,SU1110035
DWDG59,41690,3,2024-09-23,2,SU790030
DYPL70,69711,3,2024-09-23,1,
FPCJ45,98951,3,2024-09-23,1,
FPXR43,69711,3,2024-09-23,1,
FPXS74,47128,3,2024-09-23,2,SU2250013
FPXS74,41695,3,2024-09-23,2,SU2250013
FRKZ25,36089,3,2024-09-23,1,HB590023
FTST77,36089,3,2024-09-23,1,HB500135
FWXH27,65967,3,2024-09-23,1,
FYPL46,65967,3,2024-09-23,1,
GGDW45,36089,3,2024-09-23,1,VN1600021
GKBB86,16804,2,2024-09-23,1,HB2290066
GKVP82,32984,3,2024-09-23,1,
GLLC19,36089,3,2024-09-23,1,SD1060086
GRFZ17,98951,3,2024-09-23,1,
GRFZ29,49476,1,2024-09-23,1,
GRFZ40,98951,3,2024-09-23,2,
GRHH64,98951,3,2024-09-23,1,
GRKH13,16804,2,2024-09-23,1,SU1760169
GVRX93,16800,2,2024-09-23,2,SU1110044
GXZB76,36089,3,2024-09-23,1,VN640024
HBBT63,28034,2,2024-09-23,1,CT2350139
HCSP22,98951,3,2024-09-23,1,
HCSS90,16800,2,2024-09-23,2,SU1060032
HFGK82,36089,3,2024-09-23,1,SD1600116
HGJP11,197901,3,2024-09-23,1,
HGJP15,98951,3,2024-09-23,2,
HGJP16,98951,3,2024-09-23,1,
HGJP43,98951,3,2024-09-23,1,
HGKZ34,98951,3,2024-09-23,1,
HKDL31,49476,1,2024-09-23,1,
HKSX55,16804,2,2024-09-23,1,SU640016
HKTK65,41695,3,2024-09-23,1,SU1060036
HKTK65,36089,3,2024-09-23,1,SU1060036
HXWB69,98951,3,2024-09-23,1,
HXWF37,98951,3,2024-09-23,1,
HXWH29,49476,1,2024-09-23,1,
IY0837,36089,3,2024-09-23,1,MT2290172
JB1690,197901,3,2024-09-23,1,
JB3007,98951,3,2024-09-23,1,
JBGR81,80889,3,2024-09-23,1,SU1620025
JC3392,98951,3,2024-09-23,1,
JD5736,65970,3,2024-09-23,2,
JDCX55,197901,3,2024-09-23,1,
JE3786,105375,2,2024-09-23,2,
JE3786,105395,2,2024-09-23,2,
JE3786,98950,3,2024-09-23,2,
JE7757,98951,3,2024-09-23,1,
JFXC78,36089,3,2024-09-23,1,CT1110037
JFXJ10,47128,3,2024-09-23,2,SU1110062
JFXJ10,41695,3,2024-09-23,2,SU1110062
JFXJ10,36089,3,2024-09-23,1,SU1110062
JFXL55,65967,3,2024-09-23,1,
JFXL62,36089,3,2024-09-23,1,HB1060021
JFZP95,32984,3,2024-09-23,1,
JG1709,98951,3,2024-09-23,1,
JG1749,98951,3,2024-09-23,1,
JG1783,197901,3,2024-09-23,1,
JG5495,49476,1,2024-09-23,1,
JG9156,98951,3,2024-09-23,1,
JG9257,98951,3,2024-09-23,1,
JG9328,98951,3,2024-09-23,1,
JG9365,98951,3,2024-09-23,1,
JH5168,98951,3,2024-09-23,1,
JH5169,98951,3,2024-09-23,1,
JJ9274,98951,3,2024-09-23,1,
JK7185,98951,3,2024-09-23,1,
JKYC96,65967,3,2024-09-23,2,
JL1719,98951,3,2024-09-23,1,
JL5671,65967,3,2024-09-23,1,
JLTV60,98951,1,2024-09-23,1,
JN5685,98951,3,2024-09-23,1,
JP3165,49476,1,2024-09-23,1,
JWBD22,32590,2,2024-09-23,1,CT1590005
JWLZ97,49476,1,2024-09-23,1,
JWPC10,98951,3,2024-09-23,1,
JXTW51,16819,1,2024-09-23,1,SU2250034
KCBD15,197901,3,2024-09-23,1,
KCSL51,16804,2,2024-09-23,1,HB2290077
KCSL90,16804,2,2024-09-23,1,SU1060025
KCSS30,36089,3,2024-09-23,1,CT1110015
KDGL32,98951,3,2024-09-23,1,
KGJT79,83579,2,2024-09-23,1,HB520246
KHLY78,65967,3,2024-09-23,1,
KJRR95,98951,3,2024-09-23,1,
KJTZ12,16804,2,2024-09-23,1,SD1600168
KJVF26,16804,2,2024-09-23,1,VN500033
KRRX88,16804,2,2024-09-23,1,HB2290078
KSYJ88,41695,3,2024-09-23,1,SU1600024
KSYJ88,36089,3,2024-09-23,1,SU1600024
KWVY95,36089,3,2024-09-23,1,SU1320108
KYDD88,47128,3,2024-09-23,2,SU590093
KYDD88,41695,3,2024-09-23,2,SU590093
KYDF61,41695,3,2024-09-23,1,SU1760180
KYDF61,36089,3,2024-09-23,1,SU1760180
KYDH61,36089,3,2024-09-23,1,SU1760189
KYDL27,36089,3,2024-09-23,1,HB1600040
LBDX86,16800,2,2024-09-23,2,VN1600020
LDTK13,98951,3,2024-09-23,1,
LDTK16,36089,3,2024-09-23,1,SD1600156
LFWT99,16804,2,2024-09-23,1,HB1600040
LFWW63,16800,2,2024-09-23,2,SU1320081
LFWX10,16804,2,2024-09-23,1,HB1060024
LFWY40,38950,2,2024-09-23,2,SU1210065
LFXB28,98951,3,2024-09-23,1,
LGXG15,16804,2,2024-09-23,1,HB320010
LHKP34,98951,3,2024-09-23,1,
LHKX89,34330,2,2024-09-23,2,SD1110206
LJWV89,36089,3,2024-09-23,1,HB2290118
LSWT99,36089,3,2024-09-23,1,SD2350195
LVSB30,98951,3,2024-09-23,1,
LVSD29,16804,2,2024-09-23,1,HB1600056
LVSH37,36089,3,2024-09-23,1,SU1110051
LVSJ71,98951,3,2024-09-23,2,
LVSW33,16804,2,2024-09-23,1,SD1060095
LW8538,65967,3,2024-09-23,1,
LW9575,36089,3,2024-09-23,1,SD1060043
LYJY74,36089,3,2024-09-23,1,CT1110035
LYKK74,36089,3,2024-09-23,1,HB1060024
PBSG18,98951,3,2024-09-23,1,
PBTX43,16804,2,2024-09-23,1,HB1060024
PFRF21,16804,2,2024-09-23,1,HB1760046
PHBB48,16804,2,2024-09-23,1,SU1760197
PHBG98,98951,3,2024-09-23,1,
PHCP67,197901,3,2024-09-23,1,
PJVB78,40138,3,2024-09-23,1,SU1320119
PLFF81,16804,2,2024-09-23,1,HB1110090
PLSG77,17952,2,2024-09-23,1,SD640036
PLSJ49,16804,2,2024-09-23,1,SD1600178
PPJV61,98951,3,2024-09-23,1,
PPJX71,98951,3,2024-09-23,1,
PPTH69,131934,3,2024-09-23,1,
PPTW68,98951,3,2024-09-23,1,
PPZW74,16804,2,2024-09-23,1,HB1600040
PRPL96,16804,2,2024-09-23,1,CT1110036
PRZV44,65967,3,2024-09-23,1,
PSSB42,98951,3,2024-09-23,1,
PSYK19,98951,3,2024-09-23,1,
PTGY90,41695,3,2024-09-23,2,SD1600177
PTXP24,98951,3,2024-09-23,1,
PXVT35,36089,3,2024-09-23,1,HB1060024
PXVW16,36089,3,2024-09-23,1,VN2350044
PXVW26,36089,3,2024-09-23,1,HB1060024
PXZR90,65967,3,2024-09-23,1,
PYTP39,16804,2,2024-09-23,1,SD1600177
PYTR74,36089,3,2024-09-23,1,HB1110121
PYTS21,98951,3,2024-09-23,1,
PZFB45,16804,2,2024-09-23,1,SU1320091
RBKJ17,16804,2,2024-09-23,1,CT1110036
RBKJ23,16804,2,2024-09-23,1,HB2290122
RBWX35,32984,3,2024-09-23,1,
RBZT36,16804,2,2024-09-23,1,SU1110063
RBZW20,36089,3,2024-09-23,1,SU1110070
RBZW56,41695,3,2024-09-23,1,HB320002
RBZW56,36089,3,2024-09-23,1,HB320002
RCGY82,142282,3,2024-09-23,1,SD640030
RFDF47,75868,2,2024-09-23,1,SU1110157
RFF036,16804,2,2024-09-23,1,MT2290153
RGSV59,20768,2,2024-09-23,1,SU2250072
RGVL99,73027,2,2024-09-23,1,CT500349
RHKV82,16804,2,2024-09-23,1,CT1110036
RHLB20,49476,1,2024-09-23,1,
RJ5520,32003,2,2024-09-23,2,SU500025
RKBF95,44499,2,2024-09-23,1,SU1110157
RKSZ82,24467,2,2024-09-23,1,VN1320099
RKTC19,530555,3,2024-09-23,1,SU500162
